0,406,1
1,415,1
2,403,1
3,411,1
4,422,1
5,412,1
6,422,1
7,443,1
8,411,1
9,429,1
10,435,1
11,415,1
12,405,1
13,403,1
14,410,1
15,440,1
16,448,1
17,414,1
18,425,1
19,432,1
20,439,1
21,409,1
22,433,1
23,414,1
24,442,1
25,401,1
26,412,1
27,447,1
28,429,1
29,415,1
30,442,1
31,421,1
32,424,1
33,413,1
34,443,1
35,438,1
36,415,1
37,422,1
38,423,1
39,405,1
40,418,1
41,410,1
42,406,1
43,449,1
44,410,1
45,411,1
46,427,1
47,436,1
48,413,1
49,413,1
50,404,1
51,442,1
52,449,1
53,448,1
54,412,1
55,438,1
56,416,1
57,433,1
58,407,1
59,433,1
60,445,1
61,439,1
62,445,1
63,439,1
64,409,1
65,443,1
66,404,1
67,420,1
68,409,1
69,415,1
70,442,1
71,435,1
72,437,1
73,440,1
74,428,1
75,408,1
76,400,1
77,431,1
78,422,1
79,431,1
80,443,1
81,410,1
82,440,1
83,444,1
84,430,1
85,434,1
86,438,1
87,419,1
88,419,1
89,410,1
90,402,1
91,425,1
92,401,1
93,449,1
94,429,1
95,433,1
96,435,1
97,441,1
98,410,1
99,419,1
100,418,2
101,403,2
102,406,2
103,419,2
104,444,2
105,451,2
106,431,2
107,452,2
108,413,2
109,455,2
110,414,2
111,417,2
112,412,2
113,418,2
114,444,2
115,429,2
116,465,2
117,462,2
118,439,2
119,460,2
120,431,2
121,440,2
122,449,2
123,426,2
124,472,2
125,445,2
126,457,2
127,427,2
128,429,2
129,461,2
130,448,2
131,475,2
132,456,2
133,435,2
134,472,2
135,469,2
136,464,2
137,472,2
138,478,2
139,442,2
140,442,2
141,483,2
142,454,2
143,443,2
144,479,2
145,471,2
146,447,2
147,453,2
148,491,2
149,459,2
150,456,2
151,451,2
152,469,2
153,499,2
154,462,2
155,455,2
156,479,2
157,493,2
158,463,2
159,498,2
160,502,2
161,488,2
162,488,2
163,510,2
164,500,2
165,472,2
166,501,2
167,476,2
168,484,2
169,503,2
170,496,2
171,472,2
172,476,2
173,473,2
174,494,2
175,505,2
176,522,2
177,511,2
178,491,2
179,507,2
180,484,2
181,500,2
182,531,2
183,511,2
184,495,2
185,501,2
186,534,2
187,535,2
188,521,2
189,530,2
190,517,2
191,538,2
192,493,2
193,505,2
194,542,2
195,517,2
196,540,2
197,538,2
198,503,2
199,515,2
200,539,1
201,515,1
202,508,1
203,547,1
204,512,1
205,541,1
206,528,1
207,531,1
208,545,1
209,523,1
210,536,1
211,513,1
212,539,1
213,531,1
214,508,1
215,529,1
216,512,1
217,548,1
218,546,1
219,508,1
220,509,1
221,523,1
222,519,1
223,501,1
224,546,1
225,529,1
226,514,1
227,517,1
228,549,1
229,505,1
230,504,1
231,510,1
232,532,1
233,541,1
234,544,1
235,543,1
236,504,1
237,540,1
238,530,1
239,540,1
240,541,1
241,521,1
242,545,1
243,521,1
244,541,1
245,506,1
246,505,1
247,521,1
248,536,1
249,539,1
250,522,1
251,544,1
252,527,1
253,515,1
254,519,1
255,531,1
256,535,1
257,506,1
258,522,1
259,504,1
260,525,1
261,511,1
262,522,1
263,519,1
264,514,1
265,531,1
266,526,1
267,519,1
268,510,1
269,531,1
270,522,1
271,527,1
272,522,1
273,537,1
274,521,1
275,520,1
276,544,1
277,504,1
278,521,1
279,528,1
280,532,1
281,514,1
282,542,1
283,532,1
284,519,1
285,521,1
286,549,1
287,501,1
288,507,1
289,544,1
290,502,1
291,523,1
292,530,1
293,511,1
294,542,1
295,549,1
296,503,1
297,509,1
298,532,1
299,523,1
300,514,3
301,534,3
302,542,3
303,501,3
304,500,3
305,505,3
306,532,3
307,530,3
308,496,3
309,512,3
310,492,3
311,503,3
312,501,3
313,498,3
314,504,3
315,510,3
316,516,3
317,500,3
318,484,3
319,508,3
320,486,3
321,505,3
322,520,3
323,522,3
324,504,3
325,488,3
326,514,3
327,515,3
328,491,3
329,478,3
330,502,3
331,474,3
332,482,3
333,509,3
334,483,3
335,499,3
336,494,3
337,486,3
338,509,3
339,490,3
340,461,3
341,501,3
342,503,3
343,464,3
344,472,3
345,494,3
346,480,3
347,481,3
348,472,3
349,454,3
350,473,3
351,484,3
352,451,3
353,458,3
354,459,3
355,464,3
356,450,3
357,464,3
358,489,3
359,476,3
360,474,3
361,487,3
362,481,3
363,478,3
364,438,3
365,442,3
366,462,3
367,465,3
368,453,3
369,435,3
370,446,3
371,438,3
372,454,3
373,441,3
374,462,3
375,439,3
376,456,3
377,459,3
378,429,3
379,443,3
380,457,3
381,466,3
382,425,3
383,461,3
384,443,3
385,453,3
386,421,3
387,434,3
388,420,3
389,433,3
390,424,3
391,424,3
392,451,3
393,421,3
394,438,3
395,436,3
396,443,3
397,438,3
398,431,3
399,445,3
400,409,1
401,429,1
402,442,1
403,436,1
404,409,1
405,427,1
406,416,1
407,424,1
408,445,1
409,432,1
410,433,1
411,413,1
412,413,1
413,413,1
414,408,1
415,418,1
416,413,1
417,410,1
418,421,1
419,402,1
420,447,1
421,434,1
422,440,1
423,406,1
424,438,1
425,445,1
426,429,1
427,440,1
428,432,1
429,409,1
430,445,1
431,433,1
432,412,1
433,448,1
434,434,1
435,422,1
436,445,1
437,415,1
438,420,1
439,425,1
440,419,1
441,403,1
442,422,1
443,418,1
444,433,1
445,445,1
446,410,1
447,437,1
448,445,1
449,409,1
450,433,1
451,421,1
452,406,1
453,435,1
454,405,1
455,414,1
456,416,1
457,420,1
458,413,1
459,437,1
460,433,1
461,430,1
462,416,1
463,416,1
464,431,1
465,403,1
466,436,1
467,443,1
468,434,1
469,437,1
470,417,1
471,421,1
472,428,1
473,411,1
474,430,1
475,416,1
476,416,1
477,412,1
478,420,1
479,440,1
480,440,1
481,406,1
482,412,1
483,418,1
484,420,1
485,420,1
486,448,1
487,409,1
488,419,1
489,426,1
490,449,1
491,404,1
492,416,1
493,440,1
494,423,1
495,448,1
496,424,1
497,424,1
498,420,1
499,405,1
500,440,4
501,440,4
502,435,4
503,412,4
504,427,4
505,402,4
506,401,4
507,443,4
508,438,4
509,431,4
510,416,4
511,437,4
512,408,4
513,410,4
514,449,4
515,412,4
516,408,4
517,446,4
518,413,4
519,434,4
520,401,4
521,418,4
522,440,4
523,416,4
524,449,4
525,403,4
526,432,4
527,431,4
528,418,4
529,427,4
530,440,4
531,401,4
532,437,4
533,426,4
534,434,4
535,428,4
536,435,4
537,430,4
538,400,4
539,431,4
540,400,4
541,212,4
542,246,4
543,232,4
544,229,4
545,224,4
546,243,4
547,245,4
548,236,4
549,216,4
550,210,4
551,245,4
552,242,4
553,232,4
554,207,4
555,214,4
556,221,4
557,209,4
558,231,4
559,243,4
560,235,4
561,420,4
562,447,4
563,415,4
564,432,4
565,408,4
566,436,4
567,408,4
568,429,4
569,440,4
570,416,4
571,411,4
572,428,4
573,417,4
574,423,4
575,400,4
576,409,4
577,424,4
578,428,4
579,449,4
580,448,4
581,449,4
582,441,4
583,435,4
584,425,4
585,428,4
586,409,4
587,434,4
588,446,4
589,435,4
590,440,4
591,448,4
592,433,4
593,422,4
594,426,4
595,420,4
596,426,4
597,443,4
598,439,4
599,447,4
600,402,1
601,424,1
602,445,1
603,449,1
604,412,1
605,404,1
606,422,1
607,416,1
608,416,1
609,446,1
610,426,1
611,421,1
612,403,1
613,446,1
614,417,1
615,436,1
616,435,1
617,408,1
618,446,1
619,445,1
620,420,1
621,435,1
622,438,1
623,432,1
624,429,1
625,449,1
626,449,1
627,437,1
628,440,1
629,425,1
630,428,1
631,406,1
632,408,1
633,429,1
634,425,1
635,428,1
636,413,1
637,413,1
638,436,1
639,414,1
640,414,1
641,417,1
642,425,1
643,427,1
644,408,1
645,428,1
646,407,1
647,404,1
648,402,1
649,429,1
650,449,1
651,409,1
652,407,1
653,413,1
654,445,1
655,408,1
656,438,1
657,427,1
658,428,1
659,432,1
660,436,1
661,405,1
662,417,1
663,422,1
664,436,1
665,434,1
666,407,1
667,436,1
668,428,1
669,404,1
670,449,1
671,411,1
672,426,1
673,415,1
674,435,1
675,444,1
676,407,1
677,431,1
678,438,1
679,429,1
680,404,1
681,401,1
682,410,1
683,435,1
684,437,1
685,422,1
686,401,1
687,425,1
688,407,1
689,436,1
690,412,1
691,434,1
692,410,1
693,445,1
694,433,1
695,438,1
696,420,1
697,437,1
698,400,1
699,423,1
700,400,5
701,426,5
702,401,5
703,431,5
704,425,5
705,441,5
706,416,5
707,402,5
708,428,5
709,443,5
710,417,5
711,428,5
712,420,5
713,436,5
714,437,5
715,426,5
716,422,5
717,423,5
718,432,5
719,435,5
720,429,5
721,402,5
722,427,5
723,414,5
724,432,5
725,419,5
726,437,5
727,435,5
728,420,5
729,421,5
730,431,5
731,406,5
732,449,5
733,424,5
734,402,5
735,430,5
736,647,5
737,605,5
738,645,5
739,618,5
740,642,5
741,620,5
742,603,5
743,645,5
744,617,5
745,615,5
746,622,5
747,639,5
748,606,5
749,631,5
750,613,5
751,602,5
752,602,5
753,612,5
754,649,5
755,622,5
756,607,5
757,639,5
758,603,5
759,637,5
760,645,5
761,424,5
762,438,5
763,406,5
764,424,5
765,449,5
766,424,5
767,408,5
768,431,5
769,446,5
770,434,5
771,431,5
772,441,5
773,417,5
774,422,5
775,427,5
776,425,5
777,403,5
778,412,5
779,415,5
780,438,5
781,411,5
782,432,5
783,421,5
784,449,5
785,410,5
786,409,5
787,439,5
788,429,5
789,401,5
790,419,5
791,436,5
792,402,5
793,442,5
794,426,5
795,431,5
796,413,5
797,443,5
798,428,5
799,405,5
800,439,1
801,439,1
802,434,1
803,417,1
804,421,1
805,407,1
806,410,1
807,430,1
808,407,1
809,405,1
810,420,1
811,403,1
812,426,1
813,426,1
814,424,1
815,412,1
816,424,1
817,415,1
818,434,1
819,447,1
820,446,1
821,413,1
822,438,1
823,412,1
824,406,1
825,437,1
826,427,1
827,425,1
828,435,1
829,422,1
830,445,1
831,416,1
832,412,1
833,434,1
834,405,1
835,401,1
836,402,1
837,420,1
838,438,1
839,441,1
840,438,1
841,415,1
842,405,1
843,420,1
844,438,1
845,407,1
846,402,1
847,426,1
848,432,1
849,432,1
850,440,1
851,436,1
852,406,1
853,416,1
854,439,1
855,402,1
856,403,1
857,427,1
858,444,1
859,421,1
860,439,1
861,439,1
862,401,1
863,419,1
864,418,1
865,433,1
866,408,1
867,405,1
868,420,1
869,440,1
870,404,1
871,421,1
872,441,1
873,446,1
874,447,1
875,413,1
876,407,1
877,404,1
878,415,1
879,416,1
880,432,1
881,422,1
882,416,1
883,411,1
884,416,1
885,427,1
886,401,1
887,440,1
888,435,1
889,448,1
890,421,1
891,433,1
892,439,1
893,426,1
894,447,1
895,414,1
896,418,1
897,425,1
898,441,1
899,402,1
900,403,6
901,436,6
902,415,6
903,427,6
904,431,6
905,406,6
906,405,6
907,429,6
908,415,6
909,424,6
910,447,6
911,414,6
912,431,6
913,440,6
914,415,6
915,445,6
916,430,6
917,429,6
918,417,6
919,442,6
920,421,6
921,439,6
922,426,6
923,437,6
924,432,6
925,426,6
926,424,6
927,426,6
928,414,6
929,446,6
930,449,6
931,661,6
932,691,6
933,661,6
934,664,6
935,698,6
936,684,6
937,663,6
938,675,6
939,681,6
940,661,6
941,698,6
942,688,6
943,657,6
944,675,6
945,682,6
946,667,6
947,676,6
948,660,6
949,686,6
950,669,6
951,312,6
952,329,6
953,332,6
954,348,6
955,333,6
956,315,6
957,302,6
958,317,6
959,315,6
960,331,6
961,337,6
962,349,6
963,302,6
964,310,6
965,329,6
966,310,6
967,318,6
968,323,6
969,335,6
970,325,6
971,409,6
972,428,6
973,401,6
974,433,6
975,422,6
976,438,6
977,405,6
978,415,6
979,439,6
980,400,6
981,414,6
982,410,6
983,437,6
984,435,6
985,431,6
986,426,6
987,440,6
988,441,6
989,412,6
990,442,6
991,417,6
992,434,6
993,419,6
994,433,6
995,426,6
996,412,6
997,408,6
998,428,6
999,442,6
1000,443,6
